SessionID,IS-session,Poster ID,Paper Title,著者リスト,CMT著者名,英文タイトル | English title,会議・論文誌名の入力 | Enter the name of the conference/journal
IS1,IS1-B-6,IS1-181,Creation of 3D Indoor Maps of a University Hall with Tablet LiDAR for Drone Flight Simulation,"Pinwen Wang (Ritsumeikan Univ.), Xiangbo Kong (Toyama Prefectural Univ.), Norikazu Hayashi, Mei Jiang, Noriyoshi Kiuchi (NEXTY Electronics), Hiroyuki Tomiyama (Ritsumeikan Univ.)",Pinwen WANG (Ritsumeikan University)*; Xiangbo Kong (Toyama Prefectural University); Norikazu Hayashi (NEXTY Electronics Corporation); Mei Jiang (NEXTY Electronics Corporation); Noriyoshi Kiuchi (NEXTY Electronics Corporation); Hiroyuki Tomiyama (Ritsumeikan University),,
IS1,IS1-B-6,IS1-182,Cross-Lingual Learning in Multilingual Scene Text Recognition,"Jeonghun Baek, Yusuke Matsui, Kiyoharu Aizawa (Univ. of Tokyo)",Jeonghun Baek (The University of Tokyo)*; Yusuke Matsui (The University of Tokyo); Kiyoharu Aizawa (The University of Tokyo),,
IS1,IS1-B-6,IS1-183,SOTを用いた物質性を置き換えるプロジェクションマッピング,"時山千里, 天野敏之 (和歌山大)",,,
IS1,IS1-B-6,IS1-184,HMD搭載深度センサによる物体形状の取得と物体把持方法のMR提示,"本庄郁弥, 植松郁哉 (立命館大), 眞田慎 (立命館グローバル・イノベーション研究機構), 森佳樹, 島田伸敬 (立命館大)",,,
IS1,IS1-B-6,IS1-185,プロジェクタカメラ系を用いた有彩色照明による色移りの色彩補償,"繁田愛夕, 天野敏之 (和歌山大)",Ayu Shigeta (Wakayama University)*; 敏之 天野 (和歌山大学),Color Compensation for Color Bleeding Caused by Chromatic Illumination Using a Projector-Camera System,
OS2-A,IS2-A-4,OS2-A-01,大規模言語モデルを用いた日本語視覚言語モデルの評価方法とベースラインモデルの提案,"佐々木謙人 (Turing, 筑波大), 井ノ上雄一 (Turing, 慶大), 藤井一喜 (Turing, 東工大), 棚橋耕太郎 (Turing), 山口祐 (Turing, 慶大)",Kento Sasaki (Turing.Inc); Yuichi Inoue (Turing Inc.)*; Kazuki Fujii (Tokyo Institute of Technology); Kotaro Tanahashi (Turing Inc.); Yu Yamaguchi (Turing Inc.),Constructing and Evaluating Japanese Vision Language Models Using Large Language Models,
OS2-A,IS2-A-4,OS2-A-02,Object-Aware Query Perturbation for Cross-Modal Image-Text Retrieval,"Naoya Sogi, Takashi Shibata, Makoto Terao (NEC)",Naoya Sogi (NEC Corporation)*; Takashi Shibata (NEC Corporation); Makoto Terao (NEC Corporation),,
OS2-A,IS2-A-4,OS2-A-03,誤りのある順序付きラベルでの自己緩和型共同学習による重症度推定,"竹崎隼平 (九大), 田中聖人 (京都第二赤十字病院), 内田誠一 (九大)",,,
OS2-A,IS2-A-4,OS2-A-04,事前学習モデルの特徴表現を維持したSingle-shot Foresight Pruning,"新田常顧, 小濱大和, 伊藤天詞, 平川翼, 山下隆義, 藤吉弘亘 (中部大)",,,
OS2-A,IS2-A-4,OS2-A-05,学習型足切り表による高速な多様近傍探索,松井勇佑 (東大),,,
OS2-A,IS2-A-4,OS2-A-06,Generalizable Neural Human Renderer,"Mana Masuda, Jinhyung Park, Shun Iwase, Rawal Khirodkar, Kris M. Kitani (CMU)",Mana Masuda (Keio University)*; Jinhyung Park (Carnegie Mellon University); Shun Iwase (Carnegie Mellon University); Rawal Khirodkar (Meta); Kris Kitani (Carnegie Mellon University),,
OS2-A,IS2-A-4,OS2-A-07,Simple Class Relation Helps Generalized Few-Shot Semantic Segmentation,"Tomoya Sakai, Haoxiang Qiu, Takayuki Katsuki, Daiki Kimura, Takayuki Osogami, Tadanobu Inoue (IBM)",Tomoya Sakai (IBM Research - Tokyo)*; haoxiang qiu (IBM); Takayuki Katsuki (IBM Research - Tokyo); Daiki Kimura (IBM Research); Takayuki Osogami (IBM Research - Tokyo); Tadanobu Inoue (IBM Research),Simple Class Relation Helps Generalized Few-Shot Semantic Segmentation,
OS2-B,IS2-A-4,OS2-B-01,Path Planning using Language-Guided Probabilistic Roadmaps,"Jiaqi Bao, Ryo Yonetani (CyberAgent)",Jiaqi Bao (Cyberagent )*; Ryo Yonetani (CyberAgent),,
OS2-B,IS2-A-4,OS2-B-02,物体特徴を捉えるためのFDSLとCGを組合せた事前学習,"鈴木共生, 前野一樹, 橋本潔 (パナソニックコネクト), 石井育規 (パナソニックホールディングス), 山下隆義 (中部大)",,,
OS2-B,IS2-A-4,OS2-B-03,画像生成モデルによるカロリー量を考慮した食事画像編集,"山本耕平, 大岸茉由, 柳井啓司 (電通大)",,,
OS2-B,IS2-A-4,OS2-B-04,LLaVATour: 日本語観光データに特化した大規模マルチモーダルモデルの作成,"山西博雅, 山崎俊彦 (東大)",Hiromasa Yamanishi (The University of Tokyo)*; Toshihiko Yamasaki (The University of Tokyo),LLaVA-Tour: Large Language and Vision Assistant for Japanese Tourism,
OS2-B,IS2-A-4,OS2-B-05,Vision-Languageモデルを利用した画像分類におけるバイアスの言語的抽出と緩和,"趙在瀛, 熊野創一郎, 山崎俊彦 (東大)",,,
OS2-B,IS2-A-4,OS2-B-06,岩石薄片を用いた不均一分光フィルタによるワンショット分光撮像,"藤本悠太, 北野和哉, 藤村友貴, 舩冨卓哉, 向川康博 (奈良先端大)",Yuta Fujimoto (Nara Institute of Science and Technology)*; Kazuya Kitano (Nara Institute of Science and Technology); Yuki Fujimura (Nara Institute of Science and Technology); Takuya Funatomi (Nara Institute of Science and Technology); Yasuhiro Mukaigawa (NAIST),Petrographic Thin Plate Based Non-Uniform Spectral Filter for One-Shot Hyperspectral Imaging,
OS2-B,IS2-A-4,OS2-B-07,形状特徴量のレンダリングを活用したテクスチャレスな三次元点群に対するカメラ位置姿勢推定,"安倍次朗, 中野学 (NEC)",Jiro Abe (NEC Corporation)*; Gaku Nakano (NEC Corporation),Visual localization on textureless point cloud by rendering geometric features,
OS2-C,IS2-A-4,OS2-C-01,Linear Calibration Approach to Knowledge-free Group-Robust Classification,"Ryota Ishizaki, Shunya Yamagami, Yuta Goto, Go Irie (Tokyo Univ. of Science)",Ryota Ishizaki (Tokyo University of Science)*; Shunya Yamagami (Tokyo University of Science); Yuta Goto (Tokyo University of Science); Go Irie (Tokyo University of Science),,
OS2-C,IS2-A-4,OS2-C-02,マルチモーダルLLMを用いた食事画像からのレシピ生成,"今宿祐希, 山肩洋子, 相澤清晴 (東大)","Yuki Imajuku (The University of Tokyo)*; Yoko Yamakata (University of Tokyo, Japan); Kiyoharu Aizawa (The University of Tokyo)",Recipe generation from food images using multimodal VLM,
OS2-C,IS2-A-4,OS2-C-03,画像圧縮におけるVQGAN活用のための双条件付き学習,"岩井翔真, 宮崎智, 大町真一郎 (東北大)",Shoma Iwai (Tohoku University)*; Tomo Miyazaki (Tohoku University); Shinichiro Omachi (Tohoku University),Dual Conditioned Training for Exploiting VQGAN in Image Compression,
OS2-C,IS2-A-4,OS2-C-04,ライトトランスポート獲得のための照明・露光パタンと復号処理の同時学習,"河野創祐, 平尾寿希, 上田宇起, 川原僚 (九工大), 岡部孝弘 (岡山大)",,,
OS2-C,IS2-A-4,OS2-C-05,Reactive BiasのチューニングによるViTへの人の知見の組み込み,"鈴木雅司, 平川翼, 山下隆義, 藤吉弘亘 (中部大), 杉浦孔明 (慶大)",Masashi Suzuki (Chubu University)*; Tsubasa Hirakawa (Chubu University); Takayoshi Yamashita (Chubu University); Hironobu Fujiyoshi (Chubu Univ.); Komei Sugiura (Keio University),Reactive Bias to embed human knowledge in ViT through tuning,
OS2-C,IS2-A-4,OS2-C-06,グラフベース近似最近傍探索における適応的開始点選択の理論的・実証的解析,"小栗悠太郎, 松井勇佑 (東大)",,,
OS2-C,IS2-A-4,OS2-C-07,Instance-wise Distribution Control of Text-to-image Diffusion Models,"Weng Ian Chan, Santo Hiroaki, Yasuyuki Matsushita, Fumio Okura (Osaka Univ.)",Weng Ian Chan (Osaka University)*; Hiroaki Santo (Osaka University); Yasuyuki Matsushita (Osaka University); Fumio Okura (Osaka University),,
IS2,IS2-A-6,IS2-001,仮想エピポーラ拘束を用いた水中ステレオカメラキャリブレーション方法の提案,"西拓実 (アイエンター), 川原僚 (九工大), 林将寛, 藤沼広和 (アイエンター)",,,
IS2,IS2-A-6,IS2-002,遠方広視野高解像度撮像に向けた補償光学型アレイ光学系の基礎検討,"江島快, 中村友哉, 八木康史 (阪大)",,,
IS2,IS2-A-6,IS2-003,Time-of-Flightイメージングを用いた材質分類における距離依存性の除去,"金澤樹希 (筑波大), 青砥隆仁 (Optech Innovation), 髙谷剛志 (筑波大)",,,
IS2,IS2-A-6,IS2-004,Efficient Circular and Confocal Non-line-of-sight Imaging with transient sinogram Super Resolution,"Dixin Yang, Mariko Isogawa (Keio Univ.)",Dixin Yang (Keio University)*; Mariko Isogawa (Keio University),,
IS2,IS2-A-6,IS2-005,照明スペクトルと領域分割処理の同時学習によるワンショット蛍光物質検出,"熊谷涼平, 上田宇起, 平尾寿希, 川原僚 (九工大), 岡部孝弘 (岡山大)",,,
IS2,IS2-A-6,IS2-006,高速DLPプロジェクタと焦点距離可変レンズを利用したトモグラフィックディスプレイによる3次元画像提示,"宮澤築功, 坂上文彦, 佐藤淳 (名工大)",Kizuku Miyazawa (Nagoya Institute of Technology); Fumihiko Sakaue (Nagoya Institute of Technology)*; Jun Sato (Nagoya Institute of Technology),Tomographic Display by Using DLP Projector and Focus Tunable Lens,
IS2,IS2-A-6,IS2-007,セルロースナノファイバーの偏光特性を用いた流れ場の可視化,"岡本流星 (千葉大), 山下聖悟, 加藤卓哉 (エクサウィザーズ), 久保尋之 (千葉大)",,,
IS2,IS2-A-6,IS2-008,Quantification of Overlapped Fluorescent Dyes via an Autoencoder with Simultaneous Optimization of LCVR Voltage Selector and Quantifier,"Kazuma Fujiwara, Takuya Funatomi, Kazuya Kitano, Yuki Fujimura, Yasuhiro Mukaigawa (NAIST), Hiroshi Ochiai (Kyushu Univ.)",Kazuma Fujiwara (Nara Institute of Science and Technology)*; Takuya Funatomi (Nara Institute of Science and Technology); Kazuya Kitano (Nara Institute of Science and Technology); Yuki Fujimura (Nara Institute of Science and Technology); Yasuhiro Mukaigawa (NAIST); Hiroshi Ochiai (Kyushu University),,
IS2,IS2-A-6,IS2-009,漏えい電磁波による光源情報推定と光伝搬解析を用いたNLoSイメージング,"大石真也 (千葉大), 北沢太基, 林優一 (奈良先端大), 久保尋之 (千葉大)",,,
IS2,IS2-A-6,IS2-010,超解像に基づいた金属上の刻印の画像変換の検討,坪井真広 (IHI),,,
IS2,IS2-A-6,IS2-011,符号化開口を装着したイベントカメラによる匿名性の高い行動認識,"高良優太, 前田涼汰, 日浦慎作 (兵庫県立大)",,,
IS2,IS2-A-6,IS2-012,Leveraging Similarity-Preserving Post-Training Quantization for Lightweight Crop Disease Detection,"Carlos Victoriano Padeiro, TseWei Chen, Takahiro Komamizu, Ichiro Ide (Nagoya Univ. )",Carlos Victorino Padeiro (Nagoya University)*; Tse-Wei Chen (Canon Inc.); Takahiro Komamizu (Nagoya University); Ichiro Ide (Nagoya University),,
IS2,IS2-A-6,IS2-013,イベントカメラを用いた動的シーンに対する偏光反射特性の計測,"前田涼汰 (兵庫県立大, POSTECH), SeungHwan Baek (POSTECH)",,,
IS2,IS2-A-6,IS2-014,時空間符号化照明と再構成ネットワークのEnd-to-end最適化による人物超解像シルエットイメージング—実験的検証—,"佐古田峻輔, 中村友哉, 八木康史 (阪大)",,,
IS2,IS2-A-6,IS2-015,超高時間分解コンピュテーショナルCMOSイメージセンサを用いたシングルショットTime of Flight Imaging,"吉田道隆 (日本学術振興会, 静岡大), 林大輔, リュウドゥシン, 安富啓太, 川人祥二, 香川景一郎 (静岡大), 長原一 (阪大)",Michitaka Yoshida (Japan Society for the Promotion of Science)*; Hayashi Daisuke (Shizuoka University); De Xing Lioe (Shizuoka University); Keita Yasutomi (Shizuoka University); Shoji Kawahito (	Shizuoka University); Keiichiro Kagawa (Shizuoka University); Hajime Nagahara (Osaka University),Single-shot efficient depth imaging based on time-compressive CMOS image sensor,
IS2,IS2-A-6,IS2-016,光飛行時間の直接計測による関与媒体に対して頑健な振動計測の検討,"中田健太, 前田涼汰, 久本直毅, 山添大丈, 日浦慎作 (兵庫県立大)",,,
IS2,IS2-A-6,IS2-017,偏光に基づくワンショット表面素材識別のための照明最適化,"Miho Kurachi, Ryo Kawahara (Kyushu Institute of Technology), Takahiro Okabe (Okayama Univ.)",,,
IS2,IS2-A-6,IS2-018,時空間アクション検出のための人物クエリのマッチングによるアクションチューブ生成,"大見一樹, 玉木徹 (名工大)",,,
IS2,IS2-A-6,IS2-019,距離学習と最適輸送の融合によるモデル誤差に頑健な皮膚内部成分定量化手法,"有田亘佑, 山﨑優大, 中津川実 (キヤノンメディカルシステムズ)",Kosuke Arita (Canon Medical Systems Corporation)*; Yudai Yamazaki (Canon Medical Systems Corporation); Minoru Nakatsugawa (Canon Medical Systems Corporation),Robust Quantification Method for Skin Internal Components via Metric Learning and Optimal Transport against Model Error,
IS2,IS2-A-6,IS2-020,全方位偏光照明環境における実物体の光沢の操作,"三好優輝, 川原僚 (九工大), 岡部孝弘 (岡山大)",,,
IS2,IS2-A-6,IS2-021,複数LiDAR計測環境におけるキャリブレーション作業の一検討,"青木政勝, 横張和也, 谷田隆一 (NTT)",Masakatsu Aoki (NTT )*; Kazuya Yokohari (NTT); Ryuichi Tanida (NTT Corporation),A Study of Extrinsic Calibration Work in Multipule LiDAR Measurement Environments,
IS2,IS2-A-6,IS2-022,VoronoiTex: A Camera Position Sampling Strategy for Indoor Scene Texture Synthesis,"Zhennan Wu, Hiroyuki Sato (Univ. of Tokyo)",ZHENNAN WU (The University of Tokyo)*; Hiroyuki Sato (The University of Tokyo),,
IS2,IS2-A-6,IS2-023,潜在空間編集による印象評価を用いた車の3次元形状生成の制御,"池田達弥, Miao Jiangdong, Bisser Raytchev, 溝口亮太, 平岡武宜, 中島卓司 (広島大), 清水圭吾 (マツダ), 檜垣徹, 金田和文 (広島大)",,,
IS2,IS2-A-6,IS2-024,360度画像を用いた3Dガウシアン表現による自由視点レンダリング,"Xu Leyang, 山藤浩明, 大倉史生, 松下康之 (阪大)",,,
IS2,IS2-A-6,IS2-025,局所点群分類法を用いた点群からのメッシュモデル生成,"江本隼大 (岡山大), 宮内翔子 (九大), 諸岡健一 (熊本大)",,,
IS2,IS2-A-6,IS2-026,ニューラル表現を用いた可視－遠赤外線センサ融合による不可視シーンの3次元再構成,"李向杰, 謝舒翔 (東大), 櫻田健, 佐川立昌 (産総研), 大石岳史 (東大)","Xiangjie Li (The University of Tokyo)*; Shuxiang Xie (University of Tokyo); Ken Sakurada (Kyoto University); Ryusuke Sagawa (""AIST, Japan""); Takeshi Oishi (The University of Tokyo)",Implicit Neural Fusion of RGB and Far-Infrared 3D Imagery for Invisible Scenes,
IS2,IS2-A-6,IS2-027,破滅的忘却抑制を考慮したカメラポーズ選択によるPanoptic Liftingの増分学習,"幸壬晃 (滋賀大), 薗頭元春 (理研), 飯山将晃 (滋賀大), 川西康友 (理研)",,,
IS2,IS2-A-6,IS2-028,不確実性推定付き3D Gaussian Splattingによる限られた観測からの新視点画像合成,"勝又海 (東大), 鐘聖沢, 武富貴史 (サイバーエージェント)",Kai Katsumata (The University of Tokyo)*; Shengze Zhong (CyberAgent); Takafumi Taketomi (CyberAgent),Novel View Synthesis from Limited Observations via 3D Gaussian Splatting with Uncertainty Estimates,
IS2,IS2-A-6,IS2-029,車載ステレオカメラによる道路横断ケーブルの地上高推定,"小田友和, 牧野佳, 宮崎正巳 (NTT東日本)",,,
IS2,IS2-A-6,IS2-030,広域3Dシーン再構成の主観評価による画質評価,"黒住隆行, 山田翔大, 紺谷精一, 深津真二 (NTT)",,,
IS2,IS2-A-6,IS2-031,時刻非同期映像を入力としたGaussian Splatting,"佐々木馨, 佐藤和仁, 山口周悟, 森島繁生 (早大)",,,
IS2,IS2-A-6,IS2-032,SynthMakeup: A Large-Scale Photo-Realistic Synthetic Makeup Dataset,"Qianwen Lu, Xingchao Yang, Takafumi Taketomi (CyberAgent)","Qianwen Lu (CyberAgent)*; Xingchao Yang (Cyberagent, Inc); Takafumi Taketomi (CyberAgent)",,
IS2,IS2-A-6,IS2-033,SciPostLayout: 科学論文ポスターのレイアウト解析およびレイアウト生成のためのデータセット,"田中翔平, 王昊 (早大, オムロンサイニックエックス), 牛久祥孝 (オムロンサイニックエックス)",,,
IS2,IS2-A-6,IS2-034,生成画像を用いた工業画像マルチクラス分類と異常検知アルゴリズム性能との比較検証,"高野寛己, 高久悠杜, 太田晋一 (宮城県産業技術総合センター), 宮崎智, 大町真一郎 (東北大)",,,
IS2,IS2-A-6,IS2-035,The Niau Dataset: A Comprehensive Resource for Fashion Image Recognition,"Sai Htaung Kham, Kazuya Morishita, Yuki Hirakawa, Takashi Wada (ZOZO Research), Takuma Nakamura (BuySell Technologies), Yuki Saito (ZOZO Research)","Sai Htaung Kham (ZOZO Research)*; Kazuya Morishita (ZOZO Research); Yuki Hirakawa (ZOZO Research); Takashi Wada (ZOZO Research); Takuma Nakamura (BuySell Technologies Co., Ltd.); Yuki Saito (ZOZO Research)",,
IS2,IS2-A-6,IS2-036,部分観測マルコフ決定過程下における系統的汎化ベンチマークの検討,"綱島秀樹 (早大), 朱毅鑫 (北京大), 森島繁生 (早大)",Hideki Tsunashima (Waseda University)*; Yixin Zhu (Peking University); Shigeo Morishima (Waseda Research Institute for Science and Engineering),Considering A New Systematic Generalization Benchmark on POMDP,
